epoca,loss_train,loss_val,acc_train,acc_val
233,0.5575686289188718,0.5456646251057121,0.7942942942942943,0.8048048048048048
234,0.556812869409768,0.5449469319855925,0.7942942942942943,0.8048048048048048
235,0.5560572817470615,0.5442297505366829,0.7942942942942943,0.8048048048048048
236,0.5553018547000595,0.5435130695139071,0.7946696696696697,0.8048048048048048
237,0.5545465778807558,0.5427968784698725,0.7946696696696697,0.8048048048048048
238,0.5537914417135695,0.5420811677217087,0.7946696696696697,0.8048048048048048
239,0.5530364374052938,0.5413659283181856,0.7946696696696697,0.8048048048048048
240,0.5522815569152746,0.5406511520071431,0.7954204204204204,0.8048048048048048
241,0.5515267929258586,0.5399368312032717,0.7954204204204204,0.8048048048048048
242,0.5507721388131379,0.5392229589562881,0.7957957957957958,0.8048048048048048
243,0.5500175886180297,0.5385095289195406,0.7961711711711712,0.8048048048048048
244,0.5492631370177261,0.5377965353190937,0.7961711711711712,0.8048048048048048
245,0.5485087792975506,0.537083972923329,0.7965465465465466,0.8048048048048048
246,0.5477545113232597,0.5363718370131121,0.7969219219219219,0.8048048048048048
247,0.5470003295138294,0.5356601233525625,0.7969219219219219,0.8048048048048048
248,0.5462462308147602,0.5349488281604753,0.7976726726726727,0.8048048048048048
249,0.545492212671944,0.5342379480824309,0.7976726726726727,0.8048048048048048
250,0.5447382730061248,0.5335274801636382,0.7976726726726727,0.8048048048048048
251,0.5439844101879918,0.5328174218225473,0.7976726726726727,0.8048048048048048
252,0.5432306230139392,0.53210777082527,0.7976726726726727,0.8048048048048048
253,0.542476910682523,0.5313985252608414,0.7976726726726727,0.8048048048048048
254,0.5417232727716489,0.5306896835173556,0.7980480480480481,0.8048048048048048
255,0.5409697092165167,0.5299812442590046,0.7980480480480481,0.8048048048048048
256,0.5402162202883486,0.5292732064040461,0.7984234234234234,0.8048048048048048
257,0.5394628065739244,0.528565569103722,0.7995495495495496,0.8048048048048048
258,0.5387094689559437,0.5278583317221484,0.7995495495495496,0.8048048048048048
259,0.5379562085942321,0.5271514938171908,0.799924924924925,0.8063063063063063
260,0.5372030269078059,0.5264450551223389,0.8003003003003003,0.8063063063063063
261,0.5364499255578054,0.5257390155295831,0.8003003003003003,0.8063063063063063
262,0.5356969064313067,0.5250333750733065,0.8003003003003003,0.8063063063063063
263,0.5349439716260129,0.524328133915182,0.8006756756756757,0.8063063063063063
264,0.5341911234358273,0.5236232923300785,0.801051051051051,0.8063063063063063
265,0.533438364337307,0.5229188506929678,0.801051051051051,0.8063063063063063
266,0.5326856969769912,0.522214809466817,0.8014264264264265,0.8063063063063063
267,0.5319331241595932,0.5215111691914589,0.8021771771771772,0.8078078078078078
268,0.531180648837049,0.5208079304734187,0.8025525525525525,0.8078078078078078
269,0.5304282740984039,0.5201050939766766,0.8025525525525525,0.8078078078078078
270,0.5296760031605212,0.5194026604143462,0.8025525525525525,0.8078078078078078
271,0.5289238393595967,0.5187006305412385,0.8036786786786787,0.8078078078078078
272,0.5281717861434512,0.5179990051472858,0.8036786786786787,0.8078078078078078
273,0.5274198470645817,0.5172977850517947,0.8036786786786787,0.8078078078078078
274,0.526668025773945,0.5165969710984951,0.8036786786786787,0.8093093093093093
275,0.5259163260154424,0.5158965641513505,0.8040540540540541,0.8108108108108109
276,0.5251647516210814,0.5151965650910971,0.8040540540540541,0.8108108108108109
277,0.5244133065067818,0.5144969748124691,0.8044294294294294,0.8123123123123123
278,0.5236619946687928,0.5137977942220812,0.8048048048048048,0.8123123123123123
279,0.5229108201806948,0.5130990242369218,0.8051801801801802,0.8123123123123123
280,0.5221597871909466,0.512400665783424,0.8051801801801802,0.8123123123123123
281,0.5214088999209499,0.5117027197970742,0.8051801801801802,0.8123123123123123
